case_full_barcode	cmd	status	operation_id	num_of_repeats
TCGA-FD-A3SS-10A-01D-A233-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3SS-10A-01D-A233_120905_SN1120_0187_AD1E4NACXX_s_2_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/BLCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FD-A3SS-10A-01D-A233_120905_SN1120_0187_AD1E4NACXX_s_2_rg.sorted.bam.bai,sample=TCGA-FD-A3SS-10A-01D-A233-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FD-A3SS-10A-01D-A233-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FD-A3SS-10A-01D-A233-26	Pending	Not_Assigend	0.0
TCGA-FE-A22Z-10A-01D-A16N-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A22Z-10A-01D-A16N_120805_SN208_0422_BD16VPACXX_s_6_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A22Z-10A-01D-A16N_120805_SN208_0422_BD16VPACXX_s_6_rg.sorted.bam.bai,sample=TCGA-FE-A22Z-10A-01D-A16N-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FE-A22Z-10A-01D-A16N-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FE-A22Z-10A-01D-A16N-02	Pending	Not_Assigend	0.0
TCGA-FE-A230-10A-01D-A14U-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A230-10A-01D-A14U_120629_SN1120_0168_BD1454ACXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A230-10A-01D-A14U_120629_SN1120_0168_BD1454ACXX_s_4_rg.sorted.bam.bai,sample=TCGA-FE-A230-10A-01D-A14U-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FE-A230-10A-01D-A14U-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FE-A230-10A-01D-A14U-02	Pending	Not_Assigend	0.0
TCGA-FE-A231-10A-01D-A14U-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A231-10A-01D-A14U_120629_SN1222_0120_AC0WKWACXX_s_2_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A231-10A-01D-A14U_120629_SN1222_0120_AC0WKWACXX_s_2_rg.sorted.bam.bai,sample=TCGA-FE-A231-10A-01D-A14U-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FE-A231-10A-01D-A14U-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FE-A231-10A-01D-A14U-02	Pending	Not_Assigend	0.0
TCGA-FE-A232-10A-01D-A14U-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A232-10A-01D-A14U_120629_SN1222_0120_AC0WKWACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A232-10A-01D-A14U_120629_SN1222_0120_AC0WKWACXX_s_8_rg.sorted.bam.bai,sample=TCGA-FE-A232-10A-01D-A14U-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FE-A232-10A-01D-A14U-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FE-A232-10A-01D-A14U-02	Pending	Not_Assigend	0.0
TCGA-FE-A233-10A-01D-A14U-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A233-10A-01D-A14U_120629_SN1222_0121_BD143UACXX_s_6_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A233-10A-01D-A14U_120629_SN1222_0121_BD143UACXX_s_6_rg.sorted.bam.bai,sample=TCGA-FE-A233-10A-01D-A14U-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FE-A233-10A-01D-A14U-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FE-A233-10A-01D-A14U-02	Pending	Not_Assigend	0.0
TCGA-FE-A234-10A-01D-A14U-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A234-10A-01D-A14U_120717_SN1120_0175_AC1179ACXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A234-10A-01D-A14U_120717_SN1120_0175_AC1179ACXX_s_4_rg.sorted.bam.bai,sample=TCGA-FE-A234-10A-01D-A14U-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FE-A234-10A-01D-A14U-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FE-A234-10A-01D-A14U-02	Pending	Not_Assigend	0.0
TCGA-FE-A235-10A-01D-A16N-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A235-10A-01D-A16N_121204_SN208_0442_BC1F7YACXX_s_2_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A235-10A-01D-A16N_121204_SN208_0442_BC1F7YACXX_s_2_rg.sorted.bam.bai,sample=TCGA-FE-A235-10A-01D-A16N-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FE-A235-10A-01D-A16N-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FE-A235-10A-01D-A16N-02	Pending	Not_Assigend	0.0
TCGA-FE-A238-10A-01D-A16N-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A238-10A-01D-A16N_120718_SN590_0170_BD141RACXX_s_1_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A238-10A-01D-A16N_120718_SN590_0170_BD141RACXX_s_1_rg.sorted.bam.bai,sample=TCGA-FE-A238-10A-01D-A16N-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FE-A238-10A-01D-A16N-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FE-A238-10A-01D-A16N-02	Pending	Not_Assigend	0.0
TCGA-FE-A3PA-10A-01D-A221-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A3PA-10A-01D-A221_120611_SN1222_0114_AC0WL3ACXX_s_2_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A3PA-10A-01D-A221_120611_SN1222_0114_AC0WL3ACXX_s_2_rg.sorted.bam.bai,sample=TCGA-FE-A3PA-10A-01D-A221-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FE-A3PA-10A-01D-A221-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FE-A3PA-10A-01D-A221-26	Pending	Not_Assigend	0.0
TCGA-FE-A3PB-10A-01D-A221-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A3PB-10A-01D-A221_120524_SN1120_0144_AC0VNCACXX_s_5_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A3PB-10A-01D-A221_120524_SN1120_0144_AC0VNCACXX_s_5_rg.sorted.bam.bai,sample=TCGA-FE-A3PB-10A-01D-A221-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FE-A3PB-10A-01D-A221-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FE-A3PB-10A-01D-A221-26	Pending	Not_Assigend	0.0
TCGA-FE-A3PC-10A-01D-A221-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A3PC-10A-01D-A221_120524_SN1120_0145_BD12MWACXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A3PC-10A-01D-A221_120524_SN1120_0145_BD12MWACXX_s_4_rg.sorted.bam.bai,sample=TCGA-FE-A3PC-10A-01D-A221-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FE-A3PC-10A-01D-A221-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FE-A3PC-10A-01D-A221-26	Pending	Not_Assigend	0.0
TCGA-FE-A3PD-10A-01D-A221-26	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A3PD-10A-01D-A221_120611_SN1222_0115_BD141KACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/THCA/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FE-A3PD-10A-01D-A221_120611_SN1222_0115_BD141KACXX_s_8_rg.sorted.bam.bai,sample=TCGA-FE-A3PD-10A-01D-A221-26,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FE-A3PD-10A-01D-A221-26 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FE-A3PD-10A-01D-A221-26	Pending	Not_Assigend	0.0
TCGA-FG-5963-10A-01D-1703-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LGG/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FG-5963-11A-01D-1703_130813_SN1440_0161_BC29ENACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LGG/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FG-5963-11A-01D-1703_130813_SN1440_0161_BC29ENACXX_s_8_rg.sorted.bam.bai,sample=TCGA-FG-5963-10A-01D-1703-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FG-5963-10A-01D-1703-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FG-5963-10A-01D-1703-02	Pending	Not_Assigend	0.0
TCGA-FG-6688-10A-01D-1891-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LGG/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FG-6688-10A-01D-1891_130919_SN590_0239_BC2N06ACXX_s_3_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LGG/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FG-6688-10A-01D-1891_130919_SN590_0239_BC2N06ACXX_s_3_rg.sorted.bam.bai,sample=TCGA-FG-6688-10A-01D-1891-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FG-6688-10A-01D-1891-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FG-6688-10A-01D-1891-02	Pending	Not_Assigend	0.0
TCGA-FG-6689-10A-01D-1891-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LGG/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FG-6689-10A-01D-1891_130919_SN590_0239_BC2N06ACXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LGG/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FG-6689-10A-01D-1891_130919_SN590_0239_BC2N06ACXX_s_4_rg.sorted.bam.bai,sample=TCGA-FG-6689-10A-01D-1891-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FG-6689-10A-01D-1891-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FG-6689-10A-01D-1891-02	Pending	Not_Assigend	0.0
TCGA-FG-6690-10A-01D-1891-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LGG/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FG-6690-10A-01D-1891_130919_SN590_0239_BC2N06ACXX_s_5_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LGG/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FG-6690-10A-01D-1891_130919_SN590_0239_BC2N06ACXX_s_5_rg.sorted.bam.bai,sample=TCGA-FG-6690-10A-01D-1891-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FG-6690-10A-01D-1891-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FG-6690-10A-01D-1891-02	Pending	Not_Assigend	0.0
TCGA-FG-6691-10A-01D-1891-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LGG/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FG-6691-10A-01D-1891_130919_SN590_0239_BC2N06ACXX_s_6_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LGG/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FG-6691-10A-01D-1891_130919_SN590_0239_BC2N06ACXX_s_6_rg.sorted.bam.bai,sample=TCGA-FG-6691-10A-01D-1891-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FG-6691-10A-01D-1891-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FG-6691-10A-01D-1891-02	Pending	Not_Assigend	0.0
TCGA-FG-6692-10A-01D-1891-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LGG/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FG-6692-10A-01D-1891_130923_SN1222_0220_BC2DUUACXX_s_2_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LGG/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FG-6692-10A-01D-1891_130923_SN1222_0220_BC2DUUACXX_s_2_rg.sorted.bam.bai,sample=TCGA-FG-6692-10A-01D-1891-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FG-6692-10A-01D-1891-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FG-6692-10A-01D-1891-02	Pending	Not_Assigend	0.0
TCGA-FG-7636-10A-01D-2088-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LGG/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FG-7636-10A-01D-2088_130923_SN1222_0220_BC2DUUACXX_s_7_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/LGG/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FG-7636-10A-01D-2088_130923_SN1222_0220_BC2DUUACXX_s_7_rg.sorted.bam.bai,sample=TCGA-FG-7636-10A-01D-2088-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FG-7636-10A-01D-2088-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FG-7636-10A-01D-2088-02	Pending	Not_Assigend	0.0
TCGA-FI-A2CY-10A-01D-A17E-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/UCEC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FI-A2CY-10A-01D-A17E_120511_SN1120_0140_AD12J0ACXX_s_2_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/UCEC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FI-A2CY-10A-01D-A17E_120511_SN1120_0140_AD12J0ACXX_s_2_rg.sorted.bam.bai,sample=TCGA-FI-A2CY-10A-01D-A17E-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FI-A2CY-10A-01D-A17E-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FI-A2CY-10A-01D-A17E-02	Pending	Not_Assigend	0.0
TCGA-FI-A2D0-10A-01D-A17E-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/UCEC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FI-A2D0-10A-01D-A17E_120511_SN1120_0140_AD12J0ACXX_s_4_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/UCEC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FI-A2D0-10A-01D-A17E_120511_SN1120_0140_AD12J0ACXX_s_4_rg.sorted.bam.bai,sample=TCGA-FI-A2D0-10A-01D-A17E-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FI-A2D0-10A-01D-A17E-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FI-A2D0-10A-01D-A17E-02	Pending	Not_Assigend	0.0
TCGA-FI-A2D4-10A-01D-A17E-02	gcloud alpha genomics pipelines run --pipeline-file ~/germline_variant_snakemake/google_api/germline_snakemake.yaml --project washu-medicine-pancan --preemptible --inputs fafile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta,faifile=gs://ding_lab_reference/Homo_sapiens_assembly19.fasta.fai,dictfile=gs://ding_lab_reference/Homo_sapiens_assembly19.dict,bamfile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/UCEC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FI-A2D4-10A-01D-A17E_120511_SN1120_0140_AD12J0ACXX_s_8_rg.sorted.bam,baifile=gs://5aa919de-0aa0-43ec-9ec3-288481102b6d/tcga/UCEC/DNA/WGS/HMS-RK/ILLUMINA/TCGA-FI-A2D4-10A-01D-A17E_120511_SN1120_0140_AD12J0ACXX_s_8_rg.sorted.bam.bai,sample=TCGA-FI-A2D4-10A-01D-A17E-02,passvalue=LowPass --logging gs://wliang/germline_snakemake/logging/LowPass/TCGA-FI-A2D4-10A-01D-A17E-02 --outputs outputPath=gs://wliang/germline_snakemake/output/LowPass/TCGA-FI-A2D4-10A-01D-A17E-02	Pending	Not_Assigend	0.0
